,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
29,514,449,499,478,460,444,429,481,411,578,578,578,528,560,530,530,530,546,499,594,469,578,530,578,658,599,666,671,693,612,689,618,578,578,578,578,640,703,701,633,699,685,662,688,624,656,592,576
30,620,556,541,539,513,492,474,522,451,444,620,620,635,668,620,605,630,636,561,608,514,510,506,438,620,667,620,741,734,711,751,700,715,633,620,620,737,744,620,720,620,788,694,706,704,704,640,619
31,455,421,455,389,364,342,324,372,365,358,289,278,455,455,455,455,455,460,401,465,405,437,407,343,455,455,455,455,455,541,560,506,575,565,455,508,455,455,455,579,455,455,595,616,546,592,528,528
32,515,508,515,423,391,429,418,473,409,402,332,320,515,515,515,515,515,501,474,573,453,485,519,395,515,515,515,515,515,583,718,583,639,626,634,511,515,515,515,515,515,515,608,677,602,621,576,568
33,549,504,549,549,461,429,404,446,373,421,350,337,549,549,549,549,549,518,491,525,498,532,536,444,549,549,549,549,549,673,713,602,644,673,618,569,549,549,549,549,549,549,720,792,700,688,640,624
34,372,372,372,372,372,372,451,387,291,248,216,191,372,372,372,372,372,372,372,425,380,356,327,199,372,372,372,372,372,372,372,572,372,465,410,337,372,372,372,372,372,372,372,372,554,478,422,362
35,494,494,494,494,494,419,403,411,379,371,333,322,494,494,494,494,494,525,441,513,463,470,475,417,494,494,494,494,494,554,602,609,494,558,571,503,494,494,494,494,494,494,608,613,586,578,592,535
36,456,456,456,456,456,456,456,396,349,294,286,286,456,456,456,456,456,456,456,491,407,414,457,361,456,456,456,456,456,456,456,580,456,617,532,470,456,456,456,456,456,456,456,456,535,632,545,560
37,-148,-226,-196,-271,91,91,91,91,91,91,91,91,18,5,-7,-18,-27,91,91,91,91,91,91,91,220,132,166,170,173,113,91,91,91,91,91,91,336,279,247,215,247,247,183,236,91,91,91,91
38,-322,-324,-306,-312,-71,-71,-71,-71,-71,-71,-71,-71,-149,-162,-174,-184,-194,-139,-71,-71,-71,-71,-71,-71,48,-8,-4,0,3,-26,-71,-71,-71,-71,-71,-71,113,128,112,56,83,31,18,7,-71,-71,-71,-71
39,-196,-176,-260,-229,-226,19,19,19,19,19,19,19,5,-3,-74,-87,-98,-109,-119,-64,19,19,19,19,211,60,128,135,142,85,19,19,19,19,19,19,19,19,265,151,215,199,188,188,152,19,19,19
