,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
11,6386,6279,6191,6178,6157,6147,6167,6183,6219,6258,6361,6464,8139,8062,8022,8020,7968,8013,8046,8061,8149,8191,8230,8337,9864,9865,9853,9890,9889,9926,9883,9912,9813,9738,9696,9748,8242,8201,8138,8068,8044,7979,7974,7960,7951,7820,7861,7931
12,6582,6477,6396,6383,6376,6371,6409,6431,6509,6594,6720,6886,8276,8187,8155,8153,8106,8160,8198,8221,8381,8470,8497,8626,9520,9526,9546,9518,9510,9475,9515,9436,9451,9404,9363,9311,7824,7807,7755,7698,7673,7613,7611,7603,7597,7642,7634,7668
13,7267,7161,7104,7068,7297,7273,7273,7254,7310,7356,7462,7549,9266,9187,9097,9126,9068,9193,9197,9174,9229,9223,9205,9313,9235,9260,9194,9220,9159,9190,9307,9266,9327,9331,9337,9334,7358,7293,7235,7176,7163,7117,7127,7145,7345,7419,7452,7508
14,7089,7129,7037,7044,7324,7329,7365,7387,7464,7547,7667,7773,9111,9122,9079,9123,9117,9181,9322,9339,9423,9445,9450,9569,9167,9181,9058,9000,8939,8936,9011,8937,8965,8941,8927,8914,7252,7144,7052,6987,6878,6827,6743,6715,6945,6994,7001,7056
15,7404,7346,7301,7306,7516,7515,7534,7544,7606,7675,7796,7897,9282,9261,9193,9216,9209,9255,9385,9387,9462,9469,9465,9592,8941,8948,8892,8831,8810,8772,8853,8788,8831,8816,8804,8791,7177,7072,6978,6921,6853,6781,6769,6706,6917,6977,6988,7035
16,6608,6329,6182,6225,6134,6166,6410,6410,6488,6570,6706,6832,8294,8210,8114,8089,8092,8131,8088,8197,8228,8321,8338,8487,9902,9982,9934,9896,9894,9918,9906,9967,9989,9981,9958,9925,8162,8099,8077,8022,8016,7958,7956,7901,7962,8203,8213,8258
17,6796,6530,6649,6470,6433,6416,6423,6491,6750,6841,6986,7122,8491,8435,8410,8354,8386,8428,8390,8508,8483,8569,8596,8812,9607,9583,9519,9474,9462,9482,9458,9444,9407,9505,9465,9416,7753,7729,7678,7609,7538,7485,7474,7470,7465,7667,7653,7521
18,6974,6873,6784,6764,6739,6422,6475,6452,6769,6831,6950,7048,8662,8584,8534,8522,8460,8407,8353,8407,8434,8440,8502,8572,9381,9393,9422,9379,9383,9414,9404,9410,9385,9357,9338,9390,7690,7692,7668,7581,7634,7590,7505,7452,7517,7571,7577,7625
19,7013,6942,6894,6908,6917,6925,6753,6823,6849,7008,7100,7499,8731,8685,8679,8697,8664,8721,8634,8717,8786,8892,8942,9050,9489,9470,9465,9421,9416,9315,9328,9245,9231,9211,9159,9110,7737,7704,7649,7534,7573,7513,7383,7505,7373,7408,7399,7432
20,6887,6822,6757,6767,6769,6768,6798,6572,6651,6779,6897,6995,8668,8612,8594,8609,8566,8619,8648,8601,8604,8685,8730,8833,9415,9409,9417,9381,9381,9300,9255,9256,9247,9234,9209,9247,7599,7589,7544,7497,7488,7444,7450,7460,7316,7369,7379,7440
21,6377,6294,6215,6200,6184,6166,6181,6179,6060,6123,6246,6365,8121,8053,8014,8011,7954,7989,8005,7995,7953,8035,8088,8179,9841,9837,9814,9828,9819,9832,9794,9813,9823,9805,9751,9758,8144,8132,8097,8052,8053,8013,8026,8038,8047,7944,7932,7949
22,6611,6564,6537,6570,6598,6623,6680,6724,6581,6660,6796,7051,8396,8375,8383,8426,8411,8495,8554,8546,8591,8695,8741,8858,9930,9889,9869,9802,9773,9711,9596,9562,9505,9489,9436,9420,8100,8052,7982,7902,7862,7782,7758,7516,7545,7566,7606,7628
23,6879,6793,6715,6699,6684,6652,6658,6646,6472,6557,6661,6775,8686,8619,8582,8573,8504,8534,8541,8459,8525,8507,8571,8632,9625,9630,9660,9641,9665,9658,9722,9617,9748,9626,9593,9607,7812,7802,7776,7739,7748,7720,7748,7778,7811,7679,7757,7767
24,5631,5546,5474,5479,5481,5493,5530,5568,5676,5797,5616,5858,7353,7275,7243,7248,7211,7274,7321,7321,7382,7493,7538,7672,9055,9031,9009,9038,9041,9080,9057,9233,9146,9322,9415,9434,8635,8641,8612,8568,8554,8498,8485,8469,8449,8237,8226,8235
25,7590,7500,7449,7479,7446,7419,7418,7526,7593,7663,7780,7893,9435,9375,9343,9339,9284,9385,9333,9410,9482,9494,9493,9625,9063,9125,9055,9031,8967,8998,9102,9044,9091,9074,9063,9044,7315,7215,7147,7117,7074,7026,7031,7038,7111,7205,7214,7255
26,8111,8000,7904,7891,7867,7838,7911,8011,8081,8156,8282,8391,9860,9779,9757,9750,9722,9770,9733,9837,9909,9925,9923,10019,8463,8515,8463,8441,8369,8412,8483,8418,8458,8435,8426,8412,6807,6702,6637,6583,6559,6525,6502,6504,6579,6636,6645,6687
27,8342,8267,8170,8177,8160,8127,8257,8239,8284,8332,8429,8516,10163,10100,10059,10045,10003,10051,10041,10072,10126,10103,10071,10162,8334,8365,8303,8286,8275,8282,8419,8394,8474,8493,8525,8548,6565,6456,6400,6419,6351,6330,6361,6340,6494,6547,6713,6803
28,8058,7985,7882,7911,7846,7848,7856,7912,7973,8130,8248,8350,9796,9746,9732,9716,9705,9756,9714,9781,9884,9888,9879,9961,8392,8423,8406,8347,8327,8307,8388,8330,8374,8366,8367,8370,6688,6647,6571,6500,6466,6472,6397,6414,6481,6505,6590,6735
29,7666,7519,7501,7477,7449,7421,7426,7483,7489,7736,7870,7997,9379,9352,9306,9313,9268,9327,9305,9406,9360,9490,9452,9649,8979,9017,8951,8911,8880,8929,8900,8906,8983,8955,8935,8905,7317,7208,7152,7150,7061,7018,7037,7012,7078,7090,7158,7210
30,7695,7568,7504,7523,7517,7509,7539,7621,7652,7746,8070,8215,9421,9413,9370,9384,9394,9467,9447,9528,9544,9584,9615,9700,8845,8763,8794,8613,8587,8549,8525,8481,8476,8509,8477,8429,7006,6941,6989,6797,6847,6596,6662,6622,6601,6626,6669,6717
31,8282,8179,8144,8073,8034,7994,7973,8009,8051,8101,8129,8216,10007,9964,9948,9947,9894,9932,9873,9910,9901,9913,9855,9892,8350,8325,8318,8292,8300,8201,8248,8269,8280,8313,8450,8419,6625,6580,6518,6333,6451,6417,6303,6319,6435,6480,6603,6702
32,7921,7812,7739,7641,7597,7612,7617,7670,7678,7740,7789,7885,9641,9571,9543,9543,9489,9519,9508,9600,9553,9596,9630,9627,8799,8797,8808,8773,8777,8681,8594,8670,8658,8659,8644,8753,7103,7074,7020,6957,6941,6889,6795,6733,6817,6856,6914,6980
33,7840,7722,7695,7686,7580,7526,7507,7538,7516,7623,7659,7744,9617,9564,9536,9530,9470,9467,9451,9466,9494,9524,9514,9538,9118,9105,9123,9097,9112,8976,9001,9074,9091,9065,9122,9170,7340,7312,7265,7215,7214,7177,7028,6980,7100,7192,7267,7347
34,7503,7462,7436,7476,7515,7546,7693,7677,7704,7782,7932,8063,9230,9218,9242,9299,9300,9393,9468,9574,9656,9698,9721,9778,9087,9029,8987,8910,8854,8776,8764,8450,8643,8480,8464,8472,7333,7257,7163,7051,6987,6888,6838,6791,6562,6647,6666,6728
35,8110,8053,8011,8025,8031,7952,7961,7981,8019,8086,8174,8275,9817,9791,9789,9816,9784,9869,9819,9898,9930,9955,9965,10040,8604,8556,8540,8486,8467,8365,8351,8274,8425,8337,8304,8352,6884,6823,6742,6663,6626,6556,6431,6418,6448,6507,6501,6606
36,7814,7750,7701,7716,7721,7722,7758,7714,7754,7790,7924,8053,9567,9529,9519,9545,9513,9571,9611,9662,9663,9697,9759,9812,8895,8867,8857,8809,8790,8752,8780,8585,8739,8546,8608,8637,7123,7082,7015,6940,6912,6844,6834,6830,6747,6701,6790,6820
37,6547,6386,6344,6255,6603,6576,6593,6586,6647,6714,6833,6940,8426,8351,8302,8286,8216,8361,8367,8358,8419,8421,8425,8559,9607,9691,9680,9660,9678,9728,9819,9777,9833,9825,9817,9799,7752,7787,7783,7781,7760,7735,7827,7803,7978,8050,8073,8126
38,6742,6643,6582,6570,6806,6802,6828,6845,6922,7012,7151,7270,8561,8488,8446,8449,8393,8502,8604,8625,8713,8743,8764,8916,9451,9496,9496,9454,9438,9426,9503,9433,9457,9417,9382,9343,7709,7658,7616,7601,7547,7540,7541,7542,7615,7656,7645,7678
39,6484,6405,6232,6245,6222,6430,6427,6405,6448,6498,6591,6669,8424,8339,8224,8192,8106,8112,8099,8124,8255,8242,8220,8322,9607,9768,9731,9721,9743,9802,9943,9918,9954,9947,9933,9931,8046,8039,7771,7851,7802,7801,7845,7890,7968,8188,8223,8295
40,6340,5876,5863,5930,5917,5887,6229,6252,6342,6433,6581,6713,7882,7859,7827,7839,7795,7913,7895,7983,8175,8224,8276,8450,9753,9699,9785,9830,9861,9860,9794,9896,9900,9940,9866,9792,8307,8261,8185,8138,8094,8040,8046,7962,7969,8108,8060,8042
41,6645,6587,6512,6545,6596,6606,6571,6803,6896,6992,7140,7276,8520,8492,8441,8413,8385,8451,8490,8543,8711,8654,8783,8949,9569,9402,9387,9346,9308,9311,9328,9280,9300,9256,9202,9146,7849,7544,7472,7503,7469,7417,7416,7370,7445,7464,7437,7446
42,7125,7037,6964,6971,6721,6798,6892,6923,7150,7256,7412,7557,8846,8799,8791,8817,8795,8835,8816,8898,8938,9038,9140,9327,9805,9771,9745,9686,9651,9542,9480,9442,9451,9453,9398,9339,8030,7968,7883,7664,7731,7499,7465,7434,7473,7443,7488,7560
43,6910,6840,6700,6754,6677,6790,6751,6753,6834,6916,6996,7188,8611,8570,8563,8581,8546,8639,8582,8653,8683,8713,8770,8841,9436,9405,9394,9348,9340,9179,9339,9148,9171,9127,9145,9159,7693,7648,7582,7513,7492,7428,7243,7235,7300,7322,7413,7462
44,6843,6767,6706,6715,6722,6719,6743,6559,6647,6749,6911,7023,8556,8510,8504,8525,8499,8563,8602,8562,8596,8668,8748,8883,9832,9805,9792,9740,9714,9660,9679,9541,9492,9511,9403,9416,8072,8026,7954,7865,7827,7743,7714,7523,7567,7567,7610,7588
45,7226,7155,7094,7099,6954,7096,7001,7056,7126,7215,7361,7522,8957,8919,8905,8925,8885,8938,8892,8986,9017,9087,9118,9227,9240,9201,9200,9155,9143,9009,9153,8953,9012,8968,8929,8935,7473,7422,7362,7291,7267,7213,7218,7218,7121,7101,7142,7238
46,7050,6964,6896,6897,6908,6904,6820,6927,7010,7108,7198,7364,8759,8714,8707,8732,8707,8775,8832,8894,8907,8990,9056,9140,9378,9338,9317,9252,9221,9163,9174,9020,8975,8943,8879,8940,7639,7571,7482,7388,7340,7247,7215,7189,7046,7046,7151,7139
47,7347,7269,7199,7198,7189,7176,7194,7136,7159,7203,7308,7479,9097,9056,9040,9053,9011,9062,9088,9091,9164,9126,9216,9268,9312,9283,9276,9232,9219,9185,9226,9063,9205,9110,9075,9122,7531,7479,7408,7333,7307,7244,7240,7242,7128,7194,7245,7298
