,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
1,46,414,-268,559,-695,518,-238,416,-239,337,-360,593,-208,298,-374,518,-416,661,-622,837,-302,412,-477,645,-93,252,-396,439,-438,483,-665,268,-447,434,-353,598,455,-355,230,-110,250,-122,-107,183,-260,-99,55,18
2,-22,331,-336,595,-648,876,-643,416,-239,337,-360,593,-272,381,-443,584,-448,704,-686,805,-856,412,-477,645,-181,243,-502,487,-422,466,-689,812,-447,434,-353,598,372,-364,149,-110,128,-90,-104,242,-371,-99,55,18
3,46,296,-208,438,-533,640,-238,416,-239,337,-360,593,-148,265,-323,459,-372,560,-507,714,-821,919,-948,1091,-84,179,-362,414,-349,329,-586,713,-447,434,-353,598,423,-355,249,-169,267,-150,-40,144,-231,-99,55,18
4,46,227,-198,429,-443,555,-479,416,-239,337,-360,593,-123,326,-309,361,-284,514,-405,628,-667,763,-794,995,-84,168,-353,318,-250,260,-486,559,-920,837,-824,934,495,-355,207,-221,211,-220,21,51,-157,135,-208,218
5,46,22,-198,429,-301,435,-255,544,-239,337,-360,593,-184,326,-309,483,-345,391,-275,475,-525,619,-652,789,-84,168,-353,367,-299,137,-373,417,-830,626,-725,841,419,-355,207,-399,211,-119,131,-24,-86,4,-74,88
6,46,227,-198,429,-284,432,-284,552,-239,337,-360,593,-184,326,-309,483,-345,322,-216,433,-453,601,-636,773,-84,168,-353,367,-299,143,-293,401,-798,661,-687,809,594,-355,329,-317,211,-119,112,-33,-19,1,-69,85
7,46,227,-198,429,-407,518,-238,416,-239,337,-360,593,-184,326,-309,483,-345,490,-336,299,-334,446,-508,672,-84,168,-353,367,-299,245,-267,273,-670,517,-473,603,419,-355,207,-172,211,-119,54,40,105,-124,59,-40
8,46,227,-198,429,-407,518,-238,416,-248,337,-424,624,-184,326,-309,483,-345,490,-336,206,-215,370,-401,587,-84,168,-353,367,-299,245,-267,182,-555,389,-337,531,419,-355,207,-172,211,-119,373,-293,221,-302,120,-98
9,46,227,-198,429,-407,518,-238,416,-199,317,-422,622,-184,326,-309,483,-345,490,-336,217,-248,311,-370,549,-84,168,-353,367,-299,245,-267,114,-498,389,-328,522,419,-355,207,-172,211,-119,54,40,224,-288,178,-92
10,46,227,-198,429,-407,518,-238,416,-239,337,-299,593,-184,326,-309,483,-345,490,-336,44,-18,234,-297,398,-84,168,-353,367,-299,245,-267,268,-363,258,-177,404,419,-355,207,-172,211,-119,535,-449,437,-328,292,-207
11,46,227,-198,429,-407,518,-238,416,-126,228,-358,530,-184,326,-309,483,-345,490,-336,404,-63,240,-366,417,-84,168,-353,367,-299,245,-267,268,-324,187,-169,414,419,-355,207,-172,211,-119,54,40,74,-347,294,-230
12,46,227,-198,429,-407,518,-238,416,-56,155,-308,528,-184,326,-309,483,-345,490,-336,404,9,164,-291,407,-84,168,-353,367,-299,245,-267,268,-447,434,-353,598,419,-355,207,-172,211,-119,54,40,74,-99,55,18
13,-83,523,-382,674,-407,518,-238,416,-239,337,-360,593,-331,384,-448,698,-576,490,-336,404,-302,412,-477,645,-192,384,-528,510,-498,553,-267,268,-447,434,-353,598,316,-272,149,22,134,-27,-224,298,74,-99,55,18
14,-10,403,-308,586,-407,518,-238,416,-239,337,-360,593,-271,421,-424,582,-469,755,-336,404,-302,412,-477,645,-160,224,-480,523,-447,510,-267,268,-447,434,-353,598,359,-304,125,-49,140,-32,-152,227,74,-99,55,18
15,1,358,-297,560,-407,518,-238,416,-239,337,-360,593,-266,357,-370,550,-400,703,-336,404,-302,412,-477,645,-96,224,-416,459,-383,462,-267,268,-447,434,-353,598,316,-304,114,-57,147,-38,-143,220,74,-99,55,18
16,46,171,-88,361,-471,600,-238,416,-239,337,-360,593,-144,230,-237,396,-256,512,-395,651,-718,412,-477,645,-24,64,-288,288,-212,298,-494,268,-447,434,-353,598,500,-446,230,-176,323,-217,-15,92,-210,-99,55,18
17,46,104,-198,246,-372,472,-311,623,-239,337,-360,593,-37,159,-67,261,-128,384,-288,544,-539,683,-683,645,-84,0,-160,224,-148,202,-430,486,-734,434,-353,598,517,-521,363,-325,383,-228,103,32,-72,-99,55,231
18,46,227,-198,429,-407,356,-243,536,-239,337,-360,593,-184,326,-309,483,-345,328,-192,448,-427,523,-587,773,-84,168,-353,96,-20,112,-251,384,-606,594,-627,728,419,-355,207,-367,211,-119,209,-83,26,-32,-85,99
