,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
1,3550,5085,6824,8368,9981,11412,12470,10974,9486,7893,6241,4479,3383,5103,6687,8398,10012,11527,12223,10636,9399,7847,6202,4458,3284,5037,6777,8376,9962,11518,12294,10959,9446,7869,6207,4474,3353,5321,6758,8385,9942,11487,12248,10616,9022,7798,6150,4437
2,3969,5709,7370,8863,10399,11896,10833,9574,8139,6606,5020,3329,3933,5638,7268,8820,10377,11841,10878,9363,7773,6579,4978,3295,3839,5556,7287,8810,10315,11824,10897,9359,8138,6604,4985,3292,3926,5576,7210,8820,10275,11770,10917,9377,7895,6515,4903,3208
3,4080,5364,6933,8419,9954,11438,11322,9937,8557,7080,5536,3895,3713,5340,6893,8392,9972,11362,11171,9680,8178,6688,4990,3374,3958,5264,6884,8381,9866,11332,11263,9681,8579,7111,5551,3923,3708,5684,6938,8405,9844,11251,11262,9778,8343,7048,5509,3885
4,3689,5331,7000,8519,9877,11417,11727,10256,8824,7303,5724,4071,3107,5292,6901,8204,9791,11390,11724,10201,8649,6990,5352,3720,3512,5235,6871,8197,9726,11237,11799,10205,8680,7027,5481,3697,3090,5347,6971,8213,10013,11226,11824,10246,8724,7116,5472,3810
5,4382,5601,7692,9212,10509,12086,11003,9472,7891,6265,4570,2771,4239,5943,7548,9108,10674,11972,11041,9413,7829,6098,4360,2525,4113,5829,7469,9025,10555,11922,11087,9479,7831,6127,4447,2440,4194,5890,7512,8761,10580,12087,11097,9533,7964,6219,4461,2642
6,4541,6118,7741,9214,10407,11974,10766,9356,7881,6346,4756,3080,4429,6060,7615,9119,10630,11900,10868,9342,7797,6162,4513,2802,4318,5969,7552,9045,10514,11778,10964,9415,7832,6225,4607,2793,3828,6055,7170,8754,10563,11995,10988,9486,7960,6295,4661,3027
7,5256,6775,8333,9742,11129,12498,11326,9913,8526,7014,5444,3759,5124,6709,8209,9663,11115,12459,11326,10065,8556,6955,5315,3659,5004,6612,8152,9598,11018,12407,11421,10086,8612,6998,5419,3635,5099,6693,8224,9682,11075,12468,11394,9980,8637,7055,5468,3788
8,4561,6162,7800,9304,10771,12090,10617,9115,7636,5960,4299,2383,4448,6115,7700,9237,10783,12102,10600,9252,7624,5927,4203,2435,4357,6042,7656,9189,10704,12142,10672,9206,7664,5979,4302,2419,4475,6138,7742,9280,10771,12074,10756,9243,7690,5969,4285,2518
9,4916,6460,8020,9449,10836,12228,10993,9578,8177,6626,5005,3200,4835,6434,7945,9404,10870,12223,10965,9687,8213,6562,4980,3345,4758,6381,7915,9371,10804,12201,11030,9713,8221,6614,5032,3308,4891,6482,8012,9471,10883,12281,10983,9558,8245,6669,5051,3392
10,4246,5898,7571,9098,10576,12038,11445,9986,8555,7033,5361,3833,4137,5847,7468,9024,10579,12002,11444,10120,8578,6968,5346,3706,4040,5777,7423,8978,10485,11957,11527,10058,8624,6984,5432,3706,4154,5870,7510,9073,10564,12034,11680,10157,8653,7040,5412,3840
11,3733,5360,7025,8514,9963,11399,12183,10759,9352,7855,6246,4557,3624,5321,6923,8455,9985,11382,12170,10762,9409,7853,6236,4621,3537,5258,6893,8425,9910,11354,12237,10803,9430,7849,6293,4594,3663,5373,7004,8544,10015,11455,12169,10736,9306,7903,6265,4721
12,3469,5053,6693,8190,9651,11106,10611,9145,7729,6161,4516,2748,3384,5028,6605,8133,9666,11081,10613,9167,7771,6178,4468,2841,3328,4984,6581,8097,9583,11038,10697,9231,7760,6220,4615,2931,3477,5102,6695,8208,9664,11115,10661,9202,7728,6182,4590,2918
13,3645,5376,7040,8539,9905,11335,12235,10784,9338,7784,6160,4430,3687,5304,6905,8491,10029,11326,12214,10788,9288,7779,6169,4461,3595,5278,6927,8505,9983,11491,12289,10838,9382,7849,6234,4540,3601,5300,6901,8442,9937,11491,11939,10415,9356,7819,6225,4552
