30,509,1003,878,821,693,565,529,449,228,103,509,509,956,907,509,802,657,552,515,377,308,172,28,5,509,851,509,748,665,547,432,352,195,115,509,509,990,883,509,764,509,650,474,416,320,192,128,85
31,-244,-757,-244,-661,-482,-375,-311,-303,-104,-14,79,111,-244,-244,-244,-244,-244,-372,-381,-261,-197,-66,9,22,-244,-244,-244,-244,-244,-486,-378,-247,-170,-63,-244,137,-244,-244,-244,-615,-244,-244,-413,-372,-306,-176,-112,-64
32,413,904,413,861,701,599,535,462,318,289,264,112,413,413,413,413,413,592,538,415,411,279,203,189,413,413,413,413,413,624,505,389,352,191,244,45,413,413,413,413,413,413,572,514,444,324,272,256
33,-337,-880,-337,-337,-581,-517,-428,-353,-207,-175,-146,7,-337,-337,-337,-337,-337,-598,-491,-373,-309,-177,-101,-86,-337,-337,-337,-337,-337,-584,-499,-328,-245,-200,-193,-59,-337,-337,-337,-337,-337,-337,-570,-452,-432,-315,-256,-224
34,543,543,543,543,543,543,847,783,623,559,511,409,543,543,543,543,543,543,543,686,631,503,489,476,543,543,543,543,543,543,543,592,543,445,436,336,543,543,543,543,543,543,543,543,604,491,423,480
35,-540,-540,-540,-540,-540,-704,-672,-624,-475,-427,-388,-292,-540,-540,-540,-540,-540,-786,-704,-600,-543,-415,-339,-387,-540,-540,-540,-540,-540,-776,-628,-569,-540,-446,-430,-314,-540,-540,-540,-540,-540,-540,-698,-642,-622,-554,-500,-500
36,561,561,561,561,561,561,561,742,611,546,493,365,561,561,561,561,561,561,561,713,624,557,472,472,561,561,561,561,561,561,561,671,561,536,482,426,561,561,561,561,561,561,561,561,636,603,550,598
37,253,329,373,390,321,321,321,321,321,321,321,321,252,245,304,368,437,321,321,321,321,321,321,321,254,249,309,373,377,508,321,321,321,321,321,321,137,84,148,212,244,300,582,646,321,321,321,321
38,50,-73,-118,-167,-129,-129,-129,-129,-129,-129,-129,-129,-54,-48,-106,-170,-239,-248,-129,-129,-129,-129,-129,-129,-65,-93,-123,-187,-190,-257,-129,-129,-129,-129,-129,-129,-6,32,-32,-64,-85,-165,-319,-362,-129,-129,-129,-129
39,-17,135,207,230,328,186,186,186,186,186,186,186,24,72,129,193,263,338,416,563,186,186,186,186,14,12,64,153,215,249,186,186,186,186,186,186,186,186,-60,20,36,124,316,380,444,186,186,186
40,8,183,146,30,-14,-157,8,8,8,8,8,8,154,114,130,16,-48,-118,-192,-335,8,8,8,8,160,154,104,7,-55,-89,8,8,8,8,8,8,254,238,163,128,96,-16,-187,-251,-402,8,8,8
41,-307,-131,-64,-26,92,199,240,27,27,27,27,27,-274,-219,-123,-9,55,125,199,342,27,557,27,27,27,-173,-75,15,43,137,205,27,27,27,27,27,27,-221,-201,-109,-64,-32,144,208,266,27,27,27
42,-87,-87,-87,-87,114,56,0,-57,-87,-87,-87,-87,-87,-87,-87,-87,-87,62,6,-122,-199,-408,-440,-87,-87,-87,-87,-87,-87,106,-8,-132,-270,-87,-87,-87,-87,-87,-87,287,-87,256,0,0,-107,-219,-381,-462
43,177,-256,-240,-147,-38,177,84,153,355,442,467,485,177,177,177,177,177,-20,43,168,235,370,447,462,177,177,177,177,177,-96,177,152,216,347,419,177,177,177,177,177,177,177,-64,0,107,203,305,348
44,-180,-180,-180,-180,-180,-180,-180,12,-159,-232,-248,-314,-180,-180,-180,-180,-180,-180,-180,-59,-65,-198,-333,-286,-180,-180,-180,-180,-180,-180,-180,-41,-159,-223,-291,-427,-180,-180,-180,-180,-180,-180,-180,64,-64,-128,-235,-219
45,238,238,238,238,4,238,111,175,311,332,416,483,238,238,238,238,238,238,55,165,199,300,374,452,238,238,238,238,238,-48,238,170,210,338,281,477,238,238,238,238,238,238,238,238,64,160,203,235
46,-51,-51,-51,-51,-51,-51,144,128,-38,-113,-131,-189,-51,-51,-51,-51,-51,-51,-51,67,9,-83,-122,-154,-51,-51,-51,-51,-51,-51,-51,63,-5,-103,-109,-306,-51,-51,-51,-51,-51,-51,-51,-51,58,0,-64,-80
